nitEmpresa,sigla,tipo,activos,tipo_entidad
804016613,COOPROAGRO,Cooperativas y otras,2165483049.00,2
830113398,FEMDELCO,Fondos de empleados,2165248089.00,3
900433605,FEAP,Fondos de empleados,2165133120.00,4
890319661,COHOSVAL,Cooperativas y otras,2158727759.00,4
800234487,FEFU,Fondos de empleados,2152202335.00,3
900029783,FOMAX LTDA,Fondos de empleados,2150955522.00,3
830022212,,Fondos de empleados,2147056876.00,2
860023320,COOPEDEREZ,Cooperativas y otras,2143536514.00,1
900687259,FEMTI,Fondos de empleados,2141309970.00,1
860022384,COOPETRASAM,Cooperativas y otras,2137951282.00,1
800172888,CODEMODECO,Cooperativas y otras,2136719838.00,1
800029087,FEMCENCOSUD,Fondos de empleados,2136128113.00,4
830091344,FONDAVINCI,Fondos de empleados,2131197331.00,1
830008009,CEAB,Cooperativas y otras,2128563341.00,1
830120110,FONECUN,Fondos de empleados,2124044027.00,3
822007506,COOPERATIVA COOPTECHO,Cooperativas y otras,2118905223.00,3
860027125,COOPSETEC,Cooperativas y otras,2109545568.00,4
813000122,COOMULTIGAR,Cooperativas y otras,2106985180.00,2
900595806,FONENERGY,Fondos de empleados,2096536782.00,2
800013252,COOPRESER LTDA,Cooperativas y otras,2096042965.00,4
815000858,PROGRESAR CTA,Cooperativas y otras,2092147585.00,1
800090993,FEWSA,Fondos de empleados,2090405638.00,2
800011952,FONTEC,Fondos de empleados,2088654882.00,1
860511078,FEEAN,Fondos de empleados,2085926826.00,1
890320598,COOVIDRIOS,Cooperativas y otras,2080189198.00,2
860080621,COOMONSERRATE LTDA.,Cooperativas y otras,2079946813.00,2
805014000,FONAGRICOLA S.A.,Fondos de empleados,2070055026.00,4
900202089,FONTRANSER,Fondos de empleados,2069405362.00,2
830142585,CORPOSISTEMA,Cooperativas y otras,2069374103.00,4
830071133,COOPBERLIN,Cooperativas y otras,2068457128.00,2
891857901,COOPDORADO LTDA,Cooperativas y otras,2064583460.00,3
811018984,GENYTEC,Cooperativas y otras,2063571673.00,2
890500424,COAGROSARARE,Cooperativas y otras,2063456792.00,3
900442228,F.E. VISION SOCIAL,Fondos de empleados,2061349767.00,2
811036750,,Fondos de empleados,2060847553.00,3
800167034,ASOCOPH,Cooperativas y otras,2060544911.00,2
830511522,COOPROCANNITAS,Cooperativas y otras,2054549452.00,4
890212909,COOPEBAB,Cooperativas y otras,2044938922.00,3
890480763,COOPECOSTA LTDA,Cooperativas y otras,2039208721.00,2
891501743,FONDEC,Fondos de empleados,2034875191.00,1
901238259,FONATEN,Fondos de empleados,2030002136.00,1
891502427,COOMANOR,Cooperativas y otras,2028131931.00,4
890985162,COPIURRAO,Cooperativas y otras,2026288672.00,1
900441747,PROACTIVOS OC CTA,Cooperativas y otras,2025042137.00,2
860035838,FETASA,Fondos de empleados,2020050434.00,3
860512951,COOPEC LTDA.,Cooperativas y otras,2016959260.00,4
891001065,FEISSCO LTDA,Fondos de empleados,2016590333.00,4
900221254,COOOMULTIANDES,Cooperativas y otras,2010616890.00,2
800037546,COICP,Cooperativas y otras,2006362255.00,1
901379578,FECAPYD,Fondos de empleados,2005564890.00,3
900234961,,Fondos de empleados,2003660171.00,1
800084632,FONDOESTRA,Fondos de empleados,1991217726.00,2
830144988,SEPTV,Cooperativas y otras,1985012552.00,2
800025918,ASOBANAR COOPERATIVA,Cooperativas y otras,1975404205.00,3
830104913,COOPFUR LTDA,Cooperativas y otras,1975317103.00,2
900441442,FONCREDISOCIAL,Cooperativas y otras,1974541471.00,4
900589056,CARGUE & DESCARGUE CTA,Cooperativas y otras,1972660824.00,4
800085162,FESAB,Fondos de empleados,1968023062.00,1
901400477,CAJAMARCOOP CA LTDA,Cooperativas y otras,1966545767.00,4
901310497,FONSERMAS,Fondos de empleados,1959954911.00,2
900254075,COOLCARIBE,Cooperativas y otras,1955890813.00,3
890700674,CECATOL,Cooperativas y otras,1953300705.00,1
900381414,CEUNALCOOP,Cooperativas y otras,1952546825.00,1
892000776,COOPESEDVIM LTDA,Cooperativas y otras,1950476760.00,2
900501550,FENGEC,Fondos de empleados,1949545637.00,2
901094406,,Cooperativas y otras,1947905493.00,3
824006120,VIDACOOP,Cooperativas y otras,1945891041.00,4
800102216,FECCC,Fondos de empleados,1940250062.00,1
806002481,COOJUBOL,Cooperativas y otras,1931373205.00,1
810003036,FONMIEL,Fondos de empleados,1928577358.00,4
800073187,FONSANCARLOS,Fondos de empleados,1926462379.00,1
813000838,INTA LTDA.,Cooperativas y otras,1925016343.00,1
830090586,FONTRADESS,Fondos de empleados,1924917998.00,1
900085162,FEAGAV,Fondos de empleados,1924599126.00,2
811023637,COOPCRECER,Cooperativas y otras,1922490945.00,3
900248090,FONEDISBA,Fondos de empleados,1921641512.00,2
891200764,COOPERNAL LTDA,Cooperativas y otras,1919595981.00,3
891702196,,Cooperativas y otras,1915774772.00,2
890303783,COPEINCA,Cooperativas y otras,1911707239.00,2
813003667,FEMF,Fondos de empleados,1905175405.00,3
891901090,COODECO,Cooperativas y otras,1898851635.00,4
811006374,FONAIA,Fondos de empleados,1896002890.00,1
891304342,FEGRASAS,Fondos de empleados,1887223138.00,4
891802116,RENACER O.C.,Cooperativas y otras,1886603415.00,4
826000711,FODECO,Fondos de empleados,1883898333.00,3
860528353,FONABB,Fondos de empleados,1883813248.00,3
804014201,COOALMARENSA,Cooperativas y otras,1882754068.00,3
892200866,COOTRAES,Cooperativas y otras,1879863340.00,3
901067329,FONDEVIAN,Fondos de empleados,1877815236.00,2
800004564,COOUNILIBRE,Cooperativas y otras,1877118159.00,3
830026444,VITROFONDO,Fondos de empleados,1871489069.00,3
890706744,FECOMFENALCO,Fondos de empleados,1869432072.00,3
860044685,ASMIO,Cooperativas y otras,1864926732.00,1
809004309,FONDIANA,Fondos de empleados,1862248454.00,2
891200590,F.E.I,Fondos de empleados,1860286676.00,2
800161400,FECUIS,Fondos de empleados,1857112074.00,2
860047584,COOAGRORIENTE,Cooperativas y otras,1852787417.00,3
900158340,FONESPUMAS,Fondos de empleados,1852213700.00,1
890700682,COOMULCAR,Cooperativas y otras,1851328464.00,1
860038989,FECTSA,Fondos de empleados,1850366218.00,1
890308611,FONBTB,Fondos de empleados,1849037636.00,3
900081326,COOMULTIGEST,Cooperativas y otras,1847482938.00,2
800151155,F.E.S.E.A.,Fondos de empleados,1844181467.00,2
900902805,FEPROVICOSECHA,Fondos de empleados,1836691210.00,4
900108993,FONWINNER,Fondos de empleados,1831804966.00,3
900172416,COOTRASMAR,Cooperativas y otras,1827794799.00,2
824003473,ACTIVAL,Cooperativas y otras,1822286294.00,2
900458752,FONDECES,Fondos de empleados,1817688714.00,4
800102309,FONCLOROXX,Fondos de empleados,1815606477.00,1
900211234,FEGOCE,Fondos de empleados,1814920574.00,2
804007846,FESCOR,Cooperativas y otras,1813761165.00,2
860515813,FEPAR,Fondos de empleados,1808062174.00,1
804013329,ECOCACAO,Cooperativas y otras,1807560015.00,2
890320995,FEMREB,Fondos de empleados,1805327922.00,3
890801077,FONDIAN,Fondos de empleados,1803221218.00,2
901202289,,Fondos de empleados,1798177133.00,2
900057647,COOEMSSANAR,Cooperativas y otras,1793338495.00,4
900229790,,Fondos de empleados,1793198181.00,1
900692312,VISION INTEGRAL E. M.,Cooperativas y otras,1791889957.00,3
800015746,CONFECOOP ANTIOQUIA,Cooperativas y otras,1789395100.00,1
802001659,FONLITOPLAS,Fondos de empleados,1786097311.00,1
811012552,FEES,Fondos de empleados,1784760337.00,2
860044577,FONDELIMA,Fondos de empleados,1783287105.00,4
811010755,FEDEUCO,Fondos de empleados,1780976591.00,3
860037381,COOPEXCOL LTDA,Cooperativas y otras,1779693256.00,3
900270550,COOPEMPRESARIAL,Cooperativas y otras,1771761600.00,2
830020870,FONSIGRA,Fondos de empleados,1768099292.00,2
800111065,COOPSOLLANOS,Cooperativas y otras,1763514856.00,1
830141760,COOTRADETUR,Cooperativas y otras,1763231160.00,4
890200213,COOBANSAN,Cooperativas y otras,1761282855.00,4
811027379,FEDEVEGAS,Fondos de empleados,1758418193.00,3
890907370,COOPASANA,Cooperativas y otras,1752588817.00,3
890804208,FONDEMA,Fondos de empleados,1749648693.00,1
800105142,COOPEVOGUE,Cooperativas y otras,1749135575.00,2
900747974,FAMILIA CONTENTO,Fondos de empleados,1748311858.00,3
811012974,FONDESPUMAS,Fondos de empleados,1747375930.00,4
800115565,COOPECRET,Cooperativas y otras,1747245941.00,4
901077034,,Fondos de empleados,1744695001.00,1
890270888,COOPROFESIONAL LTDA.,Cooperativas y otras,1739567729.00,1
890803570,COINEM,Cooperativas y otras,1736413861.00,1
890311853,COOP.PRADOS DEL SUR,Cooperativas y otras,1733262387.00,3
805015495,AGOFON,Fondos de empleados,1727109912.00,3
824000033,COOGANASUR,Cooperativas y otras,1726660258.00,3
824000600,COOMERVA,Cooperativas y otras,1722088528.00,4
900206652,,Cooperativas y otras,1720616068.00,3
800002350,COOINEM LTDA,Cooperativas y otras,1720152326.00,3
830014531,FEUA,Fondos de empleados,1718775245.00,3
811033292,COOTRAMA,Cooperativas y otras,1717412881.00,1
830054245,FEMGILPA,Fondos de empleados,1715414226.00,2
860040247,FLORANDES,Fondos de empleados,1714731444.00,3
800100599,COOMULTENAR,Cooperativas y otras,1714283396.00,2
860532908,COOPIDRED,Cooperativas y otras,1713406938.00,3
900503954,FEG,Fondos de empleados,1713340860.00,4
809010428,VELTAX,Cooperativas y otras,1705579257.00,1
901144070,SEMILLAS FEC,Fondos de empleados,1693059727.00,2
860048350,FONAVIATUR,Fondos de empleados,1692664762.00,1
800011622,FDO FMSD,Fondos de empleados,1688197408.00,1
860016091,COOP-COUNTRY,Cooperativas y otras,1680097031.00,2
805024814,FONSULTANA,Cooperativas y otras,1669668869.00,1
890107843,COOTRACARCOL,Cooperativas y otras,1664663993.00,4
800206104,FONDEFON,Fondos de empleados,1662402294.00,3
830039084,COMULPRODES,Cooperativas y otras,1659551939.00,4
900030691,FEMI,Fondos de empleados,1656556447.00,1
800156185,CONSOLIDAR,Cooperativas y otras,1650219806.00,4
891202289,COOPONAR,Cooperativas y otras,1650053040.00,3
810003009,FEMMANI,Fondos de empleados,1648431379.00,1
811030443,COODESIVAL CTA,Cooperativas y otras,1645951124.00,4
890480971,COOTRAEFA,Cooperativas y otras,1643208197.00,4
800141699,FEDAC,Fondos de empleados,1641888947.00,2
830023402,FONDESMAR,Fondos de empleados,1640313901.00,2
830113942,FESOC,Fondos de empleados,1635923589.00,3
900409196,SU FONDO,Fondos de empleados,1635865890.00,3
815000274,FONDECSA,Fondos de empleados,1635314807.00,3
830020742,FECOLSAM,Fondos de empleados,1629171228.00,1
900199457,FEDINSA,Fondos de empleados,1628199206.00,2
901611100,MINACOL,Cooperativas y otras,1616188012.00,2
800125331,COONALSE,Cooperativas y otras,1615191931.00,3
801000102,COOHOBIENESTAR,Cooperativas y otras,1612218987.00,4
822002364,FONCABA#A,Fondos de empleados,1610228725.00,1
818001255,COOMEDIT,Cooperativas y otras,1609454570.00,1
891408204,COODESCA,Cooperativas y otras,1608760845.00,1
900579364,FONPROUL,Fondos de empleados,1606387556.00,3
811011642,CEFA,Fondos de empleados,1606353920.00,2
810001657,FEAM,Fondos de empleados,1604069152.00,3
860403233,FENESA,Fondos de empleados,1597365017.00,2
890205613,COAVICONSA LTDA,Cooperativas y otras,1596329745.00,2
900059523,COOPNOGAL,Cooperativas y otras,1595006757.00,4
901194561,CREDI SEGURIDAD,Cooperativas y otras,1592279259.00,2
890305463,FESB,Fondos de empleados,1591975175.00,4
800090676,COOTRASALUD LTDA.,Cooperativas y otras,1591622806.00,4
830119512,FONDEX,Fondos de empleados,1582905359.00,2
830042868,FENLINTER,Fondos de empleados,1581516416.00,3
824003728,COOMERCAR,Cooperativas y otras,1574703397.00,3
900493336,COOPERATIVA MULTIACTIVA MULTISOLUCIONES,Cooperativas y otras,1573115793.00,4
900530602,FECOLFIN,Cooperativas y otras,1572063402.00,2
901191933,FEUIS,Fondos de empleados,1571509553.00,1
832001447,COOPSAGUA,Cooperativas y otras,1571462282.00,3
900195932,FONDESABA,Fondos de empleados,1570987544.00,3
890806899,FONDEM,Fondos de empleados,1568482956.00,1
860026344,COOPKENNEDY,Cooperativas y otras,1567484526.00,2
891855820,FECIM,Fondos de empleados,1558067918.00,2
809005201,GINOBSCOOP,Cooperativas y otras,1552412532.00,1
900536666,FONDEFANS,Fondos de empleados,1552171880.00,1
830146965,COOMULTISER,Cooperativas y otras,1550906868.00,2
800004337,FEMCOR,Fondos de empleados,1549423779.00,3
860025032,FEPESEC,Fondos de empleados,1546087890.00,3
800180352,COOMUCASD,Cooperativas y otras,1544177452.00,3
830003547,COOALFAQUIN,Cooperativas y otras,1543944440.00,1
800156983,FEIGA,Fondos de empleados,1541651178.00,4
860404362,COOMUCOL LTDA,Cooperativas y otras,1539981024.00,1
860035543,COOPEXBAN,Cooperativas y otras,1539684289.00,3
860033422,FEHILBO,Fondos de empleados,1537471936.00,2
800002986,FONBIPROIT,Fondos de empleados,1536790734.00,4
890204299,COOMULDEREGISAN LTDA,Cooperativas y otras,1535552217.00,2
901100217,HUELLAS FES,Fondos de empleados,1534636814.00,4
816002330,FODEMAG,Fondos de empleados,1531878359.00,2
900553025,COOPVENCER,Cooperativas y otras,1528748336.00,4
802001366,FONWILLARD,Fondos de empleados,1528702473.00,1
860530563,FEINCO,Fondos de empleados,1527128526.00,3
830114293,COOPIDEB,Cooperativas y otras,1524059690.00,1
891401351,FONCAFER,Fondos de empleados,1522982231.00,1
802012202,FEUSA,Fondos de empleados,1521798798.00,3
800227740,FECSI,Fondos de empleados,1520259654.00,2
890114471,FEDEHERALDO,Fondos de empleados,1520131367.00,1
860526487,COOGECAR LTDA,Cooperativas y otras,1519807125.00,3
890306555,COOTRA - ALIVAL LTDA,Cooperativas y otras,1519560562.00,4
813009058,PREINTERMOTOR LTDA.,Cooperativas y otras,1515925928.00,3
900719270,MUTUAL APOREVAL,Cooperativas y otras,1514976601.00,3
900099471,AGRALFE,Fondos de empleados,1512019888.00,4
811007672,FECCC,Fondos de empleados,1508347477.00,2
890806972,,Fondos de empleados,1508210599.00,1
900440747,AMACOONORTE,Cooperativas y otras,1505843611.00,3
900237749,COOPFANALVELAS,Cooperativas y otras,1503667754.00,4
800149127,COOTRAFER,Cooperativas y otras,1502581091.00,2
802016279,EUROFONDOS,Fondos de empleados,1500432221.00,4
901425940,ATULADO,Fondos de empleados,1499632918.00,3
800150717,COOPCARBON LTDA.,Cooperativas y otras,1494640827.00,3
860079814,COMULTEPET,Fondos de empleados,1492621474.00,1
890982135,ASMUTUAL,Cooperativas y otras,1481494439.00,1
890800182,COOPOVINA,Cooperativas y otras,1481355657.00,1
800193994,FONDOCAM,Fondos de empleados,1477316528.00,3
802022265,COOCREDIPRISA,Cooperativas y otras,1476512529.00,1
890501239,CANAPRONORT LTDA,Cooperativas y otras,1471709749.00,2
860514849,FEMPAL,Fondos de empleados,1468212996.00,4
800250020,FONSEPOL,Fondos de empleados,1463041592.00,1
900314497,COOMULPEN,Cooperativas y otras,1462435501.00,1
890913217,F.E. TINTAS S.A.,Fondos de empleados,1461956603.00,4
900060025,COOGAN,Cooperativas y otras,1460511510.00,3
890304711,COOPECALI,Cooperativas y otras,1458835553.00,4
891902417,COOTEMCA,Cooperativas y otras,1456994144.00,2
900359593,ASDIAN,Cooperativas y otras,1454962183.00,4
900389992,FEINGAJO,Fondos de empleados,1453921908.00,2
890270301,COOPAGROCOL,Cooperativas y otras,1445516044.00,1
800058706,FONTRACOR LTDA.,Fondos de empleados,1444195317.00,4
900210676,AGRODER,Cooperativas y otras,1440477194.00,4
901089324,PROYECTAMOS CARIBE,Cooperativas y otras,1439434927.00,2
900531708,FOCRYOGAS,Fondos de empleados,1439306061.00,3
832003739,COOPERATIVA INTEGRAL DE VIVIENDA PUENTE EL COMUN,Cooperativas y otras,1436109609.00,4
801002867,QUINDIO SOLIDARIO,Cooperativas y otras,1434570262.00,1
805009102,FONCARVAL,Fondos de empleados,1433925100.00,4
901294113,VISION FUTURO O.C.,Cooperativas y otras,1429690675.00,1
860530985,FONKELLOGG,Fondos de empleados,1426225075.00,2
901044198,SUPERMUTUAL,Cooperativas y otras,1426213410.00,4
891501261,COOPZUMBICO,Cooperativas y otras,1424517063.00,2
860516817,,Fondos de empleados,1423603279.00,4
811041649,FETDEA,Fondos de empleados,1421276925.00,2
900080166,FONDETEM,Fondos de empleados,1421078903.00,1
900252730,FEP&C,Fondos de empleados,1418610924.00,3
860518998,FECCAVH,Fondos de empleados,1417922886.00,2
891901711,FACEHSA,Fondos de empleados,1412380150.00,3
891104491,EMCOSERVICIOS,Cooperativas y otras,1412078663.00,1
800102813,,Cooperativas y otras,1410450721.00,3
901148227,UNIONCOOP,Cooperativas y otras,1410148916.00,1
901001366,SCOLIFE,Cooperativas y otras,1408888167.00,2
890805018,CREDICOOC LTDA.,Cooperativas y otras,1408633767.00,1
860016125,COOMULZIPA,Cooperativas y otras,1408595145.00,2
800148866,FEMPISA,Fondos de empleados,1405835748.00,4
800167830,COOPRENORTE,Cooperativas y otras,1405709780.00,2
900487704,FEANA,Fondos de empleados,1404239230.00,2
800121235,FEITIN LTDA,Fondos de empleados,1402658982.00,4
860073099,,Cooperativas y otras,1402427568.00,3
890803271,COOPESENA,Cooperativas y otras,1400586827.00,3
814000105,FONDECOOPSUPERTAXIS,Fondos de empleados,1398414964.00,4
800059513,COOPEJEM,Cooperativas y otras,1394827360.00,3
900032687,COOPROCO,Cooperativas y otras,1393900418.00,4
860035654,F.E. PLASTILENE S.A.,Fondos de empleados,1393806675.00,3
860520747,FEBOLSA,Fondos de empleados,1392888824.00,3
900556939,FONASI,Fondos de empleados,1388174628.00,2
800212090,,Cooperativas y otras,1387735911.00,3
800243727,,Fondos de empleados,1386818209.00,1
860524562,FECIVU,Fondos de empleados,1385145082.00,3
810005854,FONMER,Fondos de empleados,1384321609.00,2
900274435,NO TIENE,Cooperativas y otras,1384081944.00,1
900291694,FONDEPAS,Fondos de empleados,1383512376.00,1
810001695,FEMPROCHEC,Fondos de empleados,1383374012.00,4
900900437,FONDOUSA,Fondos de empleados,1382806275.00,4
890308726,,Cooperativas y otras,1382606501.00,2
900558943,,Fondos de empleados,1378387282.00,2
810001727,LA MEJOR,Cooperativas y otras,1377662165.00,3
800077025,COOPNUEVA,Cooperativas y otras,1376761330.00,4
800195540,FECOLCIPASTO,Fondos de empleados,1375700866.00,4
805026991,PROAGUAS C.T.A.,Cooperativas y otras,1375630916.00,4
860025829,COOGASES,Cooperativas y otras,1371748231.00,2
891104795,FEICOBIFA,Fondos de empleados,1368616949.00,4
860451231,COOPSUBMIR LTDA,Cooperativas y otras,1367537759.00,4
891224474,COODMILLA LTDA.,Cooperativas y otras,1363867240.00,1
900165996,FONTEBSA,Fondos de empleados,1363016200.00,1
830100539,BIOFON,Fondos de empleados,1362786614.00,4
806009536,PRECOOMAR,Cooperativas y otras,1362312191.00,4
901159723,SONNADORES MIC,Fondos de empleados,1361958249.00,2
890110076,COOTRASERVES,Cooperativas y otras,1361243876.00,1
900070554,COOPESRCOL,Cooperativas y otras,1355035675.00,2
900058884,FEYCOOP,Cooperativas y otras,1355024074.00,1
800214449,JOMAGUCOOP,Cooperativas y otras,1349626557.00,3
800175114,FODEUNAL,Fondos de empleados,1347960531.00,3
900391560,FONESA,Fondos de empleados,1346070704.00,2
800167002,COOPSEORIENTE,Cooperativas y otras,1343955223.00,1
892301778,COOPEMFER,Cooperativas y otras,1338580532.00,3
824001316,FEGAM,Fondos de empleados,1338466203.00,1
816005816,DARSALUD,Cooperativas y otras,1336906190.00,1
901520907,FONDESEVICOL,Fondos de empleados,1334943270.00,3
800152819,COOMIQUELINA,Cooperativas y otras,1333462523.00,3
832004130,,Fondos de empleados,1331718072.00,1
800075466,COOPSERPUCOL,Cooperativas y otras,1330956871.00,2
830508248,COOMEDUCAR,Cooperativas y otras,1326766257.00,3
802022275,COOCREDITO,Cooperativas y otras,1324044906.00,4
890481033,COOTRAHILTON,Cooperativas y otras,1323714580.00,4
810000170,FECELEMA,Fondos de empleados,1313332202.00,3
900226053,COOPBASTIDAS,Cooperativas y otras,1308479369.00,1
800135411,COOLACTAME,Cooperativas y otras,1306532263.00,1
800231088,COOPENOR,Cooperativas y otras,1305386163.00,2
800063789,FEUSAB,Fondos de empleados,1304809046.00,3
800073361,FONEMHA,Fondos de empleados,1302214391.00,3
800020464,FEITI,Fondos de empleados,1301411803.00,1
801004398,FONEPA,Fondos de empleados,1297741839.00,3
900354786,COMCREDITO,Cooperativas y otras,1297520269.00,2
900029510,FONDIMAC,Fondos de empleados,1296283909.00,3
813001307,FEDINA,Fondos de empleados,1290295783.00,3
800255239,COOPAGROGAL,Cooperativas y otras,1289571774.00,1
830028380,CONGELFONDO,Fondos de empleados,1282237536.00,3
800181197,COOPERCOM CTA,Cooperativas y otras,1281285016.00,1
837000036,FAC,Fondos de empleados,1278489128.00,1
